stateId,country,state,GDP,countryId
879,US,California,"2,935,332",39
880,US,California,"2,935,332",39
881,US,California,"2,935,332",39
882,US,California,"2,935,332",39
883,US,California,"2,935,332",39
884,US,California,"2,935,332",39
885,Portugal,Douro,0,31
886,US,California,"2,935,332",39
887,Italy,Piedmont,0,22
888,Italy,Central Italy,0,22
889,US,California,"2,935,332",39
890,France,Bordeaux,0,15
891,US,California,"2,935,332",39
892,US,California,"2,935,332",39
893,US,California,"2,935,332",39
894,Portugal,Alentejo,0,31
895,US,California,"2,935,332",39
896,US,California,"2,935,332",39
897,US,California,"2,935,332",39
898,US,California,"2,935,332",39
899,Portugal,Douro,0,31
900,US,California,"2,935,332",39
901,US,California,"2,935,332",39
902,US,California,"2,935,332",39
903,US,California,"2,935,332",39
904,US,California,"2,935,332",39
905,US,California,"2,935,332",39
906,US,California,"2,935,332",39
907,France,Bordeaux,0,15
908,France,Bordeaux,0,15
909,US,Washington,"559,011",39
910,South Africa,Robertson,0,35
911,Germany,Pfalz,0,17
912,South Africa,Stellenbosch,0,35
913,South Africa,Robertson,0,35
914,US,Washington,"559,011",39
915,US,Washington,"559,011",39
916,Germany,Pfalz,0,17
917,Germany,Pfalz,0,17
918,US,Washington,"559,011",39
919,US,Washington,"559,011",39
920,South Africa,Stellenbosch,0,35
921,Spain,Northern Spain,0,36
922,Spain,Central Spain,0,36
923,US,California,"2,935,332",39
924,Israel,Dan,0,21
925,Spain,Galicia,0,36
926,US,California,"2,935,332",39
927,Spain,Central Spain,0,36
928,Spain,Northern Spain,0,36
929,New Zealand,Marlborough,0,29
930,Italy,Southern Italy,0,22
931,US,California,"2,935,332",39
932,Italy,Northeastern Italy,0,22
933,Italy,Northeastern Italy,0,22
934,Italy,Northeastern Italy,0,22
935,Italy,Northeastern Italy,0,22
936,US,California,"2,935,332",39
937,Spain,Catalonia,0,36
938,US,California,"2,935,332",39
939,France,Loire Valley,0,15
940,Italy,Northwestern Italy,0,22
941,US,California,"2,935,332",39
942,Italy,Northeastern Italy,0,22
943,US,California,"2,935,332",39
944,France,Loire Valley,0,15
945,France,Loire Valley,0,15
946,Spain,Andalucia,0,36
947,Spain,Catalonia,0,36
948,US,Oregon,"238,687",39
949,Portugal,Vinho Verde,0,31
950,US,California,"2,935,332",39
951,US,California,"2,935,332",39
952,US,California,"2,935,332",39
953,Italy,Northeastern Italy,0,22
954,US,California,"2,935,332",39
955,Italy,Northeastern Italy,0,22
956,Italy,Northeastern Italy,0,22
957,Italy,Southern Italy,0,22
958,US,California,"2,935,332",39
959,US,California,"2,935,332",39
960,New Zealand,Awatere Valley,0,29
961,Austria,Wiener Gemischter Satz,0,4
962,Spain,Catalonia,0,36
963,Austria,Kamptal,0,4
964,Spain,Catalonia,0,36
965,US,California,"2,935,332",39
966,US,California,"2,935,332",39
967,Spain,Northern Spain,0,36
968,New Zealand,Central Otago,0,29
969,US,California,"2,935,332",39
970,France,Southwest France,0,15
971,France,Provence,0,15
972,France,Southwest France,0,15
973,US,California,"2,935,332",39
974,US,California,"2,935,332",39
975,Italy,Southern Italy,0,22
976,France,Provence,0,15
977,France,Provence,0,15
978,France,Provence,0,15
979,Austria,Wachau,0,4
980,US,California,"2,935,332",39
981,US,California,"2,935,332",39
982,Italy,Sicily & Sardinia,0,22
983,US,Oregon,"238,687",39
984,Argentina,Mendoza Province,0,1
985,US,Washington,"559,011",39
986,France,Bordeaux,0,15
987,US,Washington,"559,011",39
988,France,Bordeaux,0,15
989,Spain,Northern Spain,0,36
990,Spain,Northern Spain,0,36
991,US,California,"2,935,332",39
992,France,Provence,0,15
993,Chile,Maipo Valley,0,9
994,France,Provence,0,15
995,US,Pennsylvania,"788,842",39
996,France,Provence,0,15
997,Portugal,Douro,0,31
998,US,Washington,"559,011",39
999,France,Provence,0,15
1000,Chile,Curicó Valley,0,9
1001,Italy,Northeastern Italy,0,22
1002,US,Oregon,"238,687",39
1003,Italy,Northeastern Italy,0,22
1004,US,California,"2,935,332",39
1005,South Africa,Swartland,0,35
1006,Italy,Northeastern Italy,0,22
1007,US,California,"2,935,332",39
1008,Argentina,Mendoza Province,0,1
1009,US,California,"2,935,332",39
1010,Portugal,Port,0,31
1011,Italy,Northeastern Italy,0,22
1012,Portugal,Dão,0,31
1013,Italy,Northeastern Italy,0,22
1014,Italy,Northeastern Italy,0,22
1015,Italy,Northeastern Italy,0,22
1016,US,California,"2,935,332",39
1017,US,California,"2,935,332",39
1018,Italy,Northeastern Italy,0,22
1019,Italy,Northeastern Italy,0,22
1020,US,California,"2,935,332",39
1021,Portugal,Douro,0,31
1022,Portugal,Port,0,31
1023,US,California,"2,935,332",39
1024,France,Alsace,0,15
1025,France,Alsace,0,15
1026,US,Washington,"559,011",39
1027,US,Washington,"559,011",39
1028,US,Washington,"559,011",39
1029,US,Washington,"559,011",39
1030,France,Alsace,0,15
1031,France,Alsace,0,15
1032,US,Washington,"559,011",39
1033,US,Washington,"559,011",39
1034,France,Provence,0,15
1035,France,Provence,0,15
1036,South Africa,Simonsberg-Stellenbosch,0,35
1037,US,Washington,"559,011",39
1038,US,Washington,"559,011",39
1039,Austria,Wachau,0,4
1040,US,Washington,"559,011",39
1041,Austria,Burgenland,0,4
1042,US,California,"2,935,332",39
1043,US,California,"2,935,332",39
1044,France,Southwest France,0,15
1045,France,Burgundy,0,15
1046,Portugal,Douro,0,31
1047,US,California,"2,935,332",39
1048,France,Rhône Valley,0,15
1049,France,Burgundy,0,15
1050,France,Burgundy,0,15
1051,Italy,Tuscany,0,22
1052,France,Burgundy,0,15
1053,Italy,Veneto,0,22
1054,US,California,"2,935,332",39
1055,US,California,"2,935,332",39
1056,France,Southwest France,0,15
1057,US,California,"2,935,332",39
1058,Italy,Northeastern Italy,0,22
1059,US,California,"2,935,332",39
1060,Italy,Tuscany,0,22
1061,France,Burgundy,0,15
1062,US,California,"2,935,332",39
1063,Portugal,Alentejo,0,31
1064,US,California,"2,935,332",39
1065,US,California,"2,935,332",39
1066,US,California,"2,935,332",39
1067,US,California,"2,935,332",39
1068,US,California,"2,935,332",39
1069,Italy,Tuscany,0,22
1070,US,California,"2,935,332",39
1071,Chile,Colchagua Valley,0,9
1072,US,Washington,"559,011",39
1073,Chile,Rio Claro,0,9
1074,Australia,South Australia,0,3
1075,Chile,Maule Valley,0,9
1076,Chile,Colchagua Valley,0,9
1077,Argentina,Mendoza Province,0,1
1078,France,Loire Valley,0,15
1079,New Zealand,Marlborough,0,29
1080,Hungary,Villány,0,19
1081,New Zealand,Marlborough,0,29
1082,New Zealand,Marlborough,0,29
1083,Argentina,Other,0,1
1084,Argentina,Mendoza Province,0,1
1085,Argentina,Mendoza Province,0,1
1086,Chile,Cachapoal Valley,0,9
1087,US,Oregon,"238,687",39
1088,France,Southwest France,0,15
1089,France,Southwest France,0,15
1090,Chile,Colchagua Valley,0,9
1091,France,Beaujolais,0,15
1092,US,Oregon,"238,687",39
1093,France,Bordeaux,0,15
1094,France,Southwest France,0,15
1095,France,Southwest France,0,15
1096,Chile,Maipo Valley,0,9
1097,France,Southwest France,0,15
1098,Chile,Cachapoal Valley,0,9
1099,US,Oregon,"238,687",39
1100,Chile,Cachapoal Valley,0,9
1101,US,California,"2,935,332",39
1102,Italy,Sicily & Sardinia,0,22
1103,Portugal,Alentejano,0,31
1104,Portugal,Alentejano,0,31
1105,US,California,"2,935,332",39
1106,Spain,Catalonia,0,36
1107,Spain,Levante,0,36
1108,Spain,Central Spain,0,36
1109,US,California,"2,935,332",39
1110,France,Loire Valley,0,15
1111,France,Bordeaux,0,15
1112,France,Bordeaux,0,15
1113,France,Bordeaux,0,15
1114,US,California,"2,935,332",39
1115,Spain,Catalonia,0,36
1116,Portugal,Lisboa,0,31
1117,Portugal,Lisboa,0,31
1118,Romania,Jidvei,0,32
1119,Italy,Southern Italy,0,22
1120,Spain,Catalonia,0,36
1121,Chile,Colchagua Valley,0,9
1122,Portugal,Lisboa,0,31
1123,Chile,Central Valley,0,9
1124,Chile,Central Valley,0,9
1125,Italy,Veneto,0,22
1126,Portugal,Península de Setúbal,0,31
1127,Portugal,Alentejo,0,31
1128,Italy,Southern Italy,0,22
1129,US,California,"2,935,332",39
1130,Portugal,Vinho Verde,0,31
1131,US,Washington,"559,011",39
1132,France,Bordeaux,0,15
1133,France,Bordeaux,0,15
1134,US,Washington,"559,011",39
1135,France,Bordeaux,0,15
1136,France,Bordeaux,0,15
1137,France,Bordeaux,0,15
1138,France,Bordeaux,0,15
1139,France,Bordeaux,0,15
1140,France,Bordeaux,0,15
1141,France,Bordeaux,0,15
1142,France,Bordeaux,0,15
1143,France,Bordeaux,0,15
1144,France,Bordeaux,0,15
1145,France,Bordeaux,0,15
1146,France,Bordeaux,0,15
1147,US,Washington,"559,011",39
1148,US,California,"2,935,332",39
1149,US,California,"2,935,332",39
1150,Italy,Sicily & Sardinia,0,22
1151,France,Bordeaux,0,15
1152,France,Bordeaux,0,15
1153,France,Bordeaux,0,15
1154,France,Bordeaux,0,15
1155,France,Bordeaux,0,15
1156,US,Washington,"559,011",39
1157,France,Bordeaux,0,15
1158,US,California,"2,935,332",39
1159,US,California,"2,935,332",39
1160,US,Washington,"559,011",39
1161,Italy,Sicily & Sardinia,0,22
1162,US,Washington,"559,011",39
1163,New Zealand,Hawke's Bay,0,29
1164,US,California,"2,935,332",39
1165,US,Washington,"559,011",39
1166,Italy,Sicily & Sardinia,0,22
1167,US,Washington,"559,011",39
1168,France,Bordeaux,0,15
1169,France,Bordeaux,0,15
1170,France,Bordeaux,0,15
1171,France,France Other,0,15
1172,France,France Other,0,15
1173,Portugal,Tejo,0,31
1174,Argentina,Mendoza Province,0,1
1175,Portugal,Alentejo,0,31
1176,Portugal,Alentejano,0,31
1177,Argentina,Mendoza Province,0,1
1178,Argentina,Mendoza Province,0,1
1179,France,Loire Valley,0,15
1180,France,France Other,0,15
1181,Argentina,Mendoza Province,0,1
1182,US,America,0,39
1183,France,Loire Valley,0,15
1184,Portugal,Alentejano,0,31
1185,Portugal,Alentejano,0,31
1186,France,France Other,0,15
1187,Portugal,Península de Setúbal,0,31
1188,Argentina,Mendoza Province,0,1
1189,US,California,"2,935,332",39
1190,Australia,Australia Other,0,3
1191,US,California,"2,935,332",39
1192,France,Loire Valley,0,15
1193,Portugal,Douro,0,31
1194,Portugal,Tejo,0,31
1195,US,California,"2,935,332",39
1196,Italy,Piedmont,0,22
1197,US,California,"2,935,332",39
1198,US,California,"2,935,332",39
1199,Spain,Catalonia,0,36
1200,Argentina,Mendoza Province,0,1
1201,US,California,"2,935,332",39
1202,Argentina,Mendoza Province,0,1
1203,Australia,Western Australia,0,3
1204,Portugal,Lisboa,0,31
1205,Argentina,Other,0,1
1206,US,Oregon,"238,687",39
1207,Portugal,Lisboa,0,31
1208,Portugal,Alentejano,0,31
1209,Portugal,Douro,0,31
1210,France,Bordeaux,0,15
1211,France,Bordeaux,0,15
1212,France,Bordeaux,0,15
1213,US,Oregon,"238,687",39
1214,US,Oregon,"238,687",39
1215,US,Oregon,"238,687",39
1216,Italy,Central Italy,0,22
1217,Portugal,Alentejano,0,31
1218,US,California,"2,935,332",39
1219,Argentina,Other,0,1
1220,Australia,Australia Other,0,3
1221,US,California,"2,935,332",39
1222,Italy,Central Italy,0,22
1223,France,Bordeaux,0,15
1224,France,Bordeaux,0,15
1225,US,Oregon,"238,687",39
1226,US,Oregon,"238,687",39
1227,France,Rhône Valley,0,15
1228,France,Rhône Valley,0,15
1229,US,California,"2,935,332",39
1230,Argentina,Mendoza Province,0,1
1231,Austria,Niederösterreich,0,4
1232,US,Oregon,"238,687",39
1233,Austria,Traisental,0,4
1234,US,Oregon,"238,687",39
1235,France,Rhône Valley,0,15
1236,Austria,Niederösterreich,0,4
1237,Argentina,Mendoza Province,0,1
1238,Israel,Galilee,0,21
1239,Portugal,Bairrada,0,31
1240,Spain,Northern Spain,0,36
1241,US,New York,"1,675,685",39
1242,Israel,Negev Hills,0,21
1243,Australia,Australia Other,0,3
1244,Australia,Western Australia,0,3
1245,Spain,Northern Spain,0,36
1246,Spain,Northern Spain,0,36
1247,Australia,South Australia,0,3
1248,Portugal,Douro,0,31
1249,Israel,Galilee,0,21
1250,Portugal,Ribatejano,0,31
1251,Spain,Catalonia,0,36
1252,Spain,Central Spain,0,36
1253,Spain,Northern Spain,0,36
1254,Spain,Galicia,0,36
1255,Australia,South Australia,0,3
1256,US,Pennsylvania,"788,842",39
1257,US,New York,"1,675,685",39
1258,Spain,Northern Spain,0,36
1259,US,California,"2,935,332",39
1260,US,California,"2,935,332",39
1261,US,Washington,"559,011",39
1262,US,Washington,"559,011",39
1263,Italy,Tuscany,0,22
1264,France,Bordeaux,0,15
1265,US,Washington,"559,011",39
1266,US,Washington,"559,011",39
1267,Italy,Tuscany,0,22
1268,US,California,"2,935,332",39
1269,Italy,Tuscany,0,22
1270,US,California,"2,935,332",39
1271,Italy,Tuscany,0,22
1272,US,Washington,"559,011",39
1273,US,California,"2,935,332",39
1274,Italy,Tuscany,0,22
1275,France,Bordeaux,0,15
1276,US,California,"2,935,332",39
1277,France,Bordeaux,0,15
1278,Spain,Levante,0,36
1279,US,Washington,"559,011",39
1280,Spain,Northern Spain,0,36
1281,France,Bordeaux,0,15
1282,Spain,Catalonia,0,36
1283,US,Washington,"559,011",39
1284,France,Loire Valley,0,15
1285,France,France Other,0,15
1286,Spain,Central Spain,0,36
1287,France,Bordeaux,0,15
1288,US,California,"2,935,332",39
1289,Spain,Catalonia,0,36
1290,France,Bordeaux,0,15
1291,US,Washington,"559,011",39
1292,France,Bordeaux,0,15
1293,France,Bordeaux,0,15
1294,Chile,Cachapoal Valley,0,9
1295,US,California,"2,935,332",39
1296,France,France Other,0,15
1297,Chile,Central Valley,0,9
1298,US,California,"2,935,332",39
1299,France,Bordeaux,0,15
1300,France,Bordeaux,0,15
1301,France,Bordeaux,0,15
1302,US,Washington,"559,011",39
1303,Italy,Tuscany,0,22
1304,Spain,Catalonia,0,36
1305,France,Bordeaux,0,15
1306,France,Bordeaux,0,15
1307,US,Idaho,"76,187",39
1308,Argentina,Mendoza Province,0,1
1309,US,Washington,"559,011",39
1310,US,Washington,"559,011",39
1311,Italy,Piedmont,0,22
1312,France,Bordeaux,0,15
1313,Portugal,Tejo,0,31
1314,Portugal,Duriense,0,31
1315,France,Beaujolais,0,15
1316,US,California,"2,935,332",39
1317,Spain,Catalonia,0,36
1318,France,Champagne,0,15
1319,US,California,"2,935,332",39
1320,Spain,Levante,0,36
1321,Spain,Northern Spain,0,36
1322,US,California,"2,935,332",39
1323,Portugal,Tejo,0,31
1324,Portugal,Duriense,0,31
1325,Spain,Levante,0,36
1326,Argentina,Mendoza Province,0,1
1327,Spain,Catalonia,0,36
1328,US,California,"2,935,332",39
1329,France,Beaujolais,0,15
1330,Portugal,Alentejano,0,31
1331,Argentina,Mendoza Province,0,1
1332,France,Beaujolais,0,15
1333,France,Beaujolais,0,15
1334,US,California,"2,935,332",39
1335,France,Beaujolais,0,15
1336,Spain,Galicia,0,36
1337,Spain,Levante,0,36
1338,US,California,"2,935,332",39
1339,US,Oregon,"238,687",39
1340,US,California,"2,935,332",39
1341,US,California,"2,935,332",39
1342,Spain,Northern Spain,0,36
1343,US,California,"2,935,332",39
1344,Spain,Northern Spain,0,36
1345,France,Alsace,0,15
1346,US,California,"2,935,332",39
1347,US,California,"2,935,332",39
1348,US,California,"2,935,332",39
1349,US,California,"2,935,332",39
1350,US,California,"2,935,332",39
1351,Spain,Northern Spain,0,36
1352,Spain,Galicia,0,36
1353,Spain,Northern Spain,0,36
1354,Spain,Northern Spain,0,36
1355,Spain,Central Spain,0,36
1356,US,California,"2,935,332",39
1357,Argentina,Mendoza Province,0,1
1358,France,Alsace,0,15
1359,US,Oregon,"238,687",39
1360,Spain,Northern Spain,0,36
1361,Argentina,Mendoza Province,0,1
1362,US,California,"2,935,332",39
1363,US,Oregon,"238,687",39
1364,Italy,Sicily & Sardinia,0,22
1365,France,Bordeaux,0,15
1366,France,Bordeaux,0,15
1367,US,Washington,"559,011",39
1368,US,California,"2,935,332",39
1369,US,Washington,"559,011",39
1370,France,Bordeaux,0,15
1371,France,Bordeaux,0,15
1372,US,Washington,"559,011",39
1373,France,Languedoc-Roussillon,0,15
1374,France,Bordeaux,0,15
1375,France,Bordeaux,0,15
1376,US,Washington,"559,011",39
1377,US,Washington,"559,011",39
1378,Portugal,Beiras,0,31
1379,Australia,South Australia,0,3
1380,US,Washington,"559,011",39
1381,France,Burgundy,0,15
1382,Australia,South Australia,0,3
1383,Australia,South Australia,0,3
1384,Australia,South Australia,0,3
1385,US,Oregon,"238,687",39
1386,Australia,South Australia,0,3
1387,Spain,Catalonia,0,36
1388,Argentina,Mendoza Province,0,1
1389,US,Oregon,"238,687",39
1390,France,Burgundy,0,15
1391,Argentina,Mendoza Province,0,1
1392,Australia,Victoria,0,3
1393,Spain,Spanish Islands,0,36
1394,Australia,Australia Other,0,3
1395,Australia,South Australia,0,3
1396,Austria,Österreichischer Sekt,0,4
1397,US,Washington,"559,011",39
1398,Chile,Colchagua Valley,0,9
1399,Chile,Casablanca Valley,0,9
1400,Chile,Aconcagua Valley,0,9
1401,France,Bordeaux,0,15
1402,France,Bordeaux,0,15
1403,France,Bordeaux,0,15
1404,US,Washington,"559,011",39
1405,Austria,Wachau,0,4
1406,Chile,Colchagua Valley,0,9
1407,Italy,Piedmont,0,22
1408,US,Washington,"559,011",39
1409,France,Bordeaux,0,15
1410,Italy,Piedmont,0,22
1411,Australia,Western Australia,0,3
1412,Israel,Upper Galilee,0,21
1413,Italy,Piedmont,0,22
1414,France,Bordeaux,0,15
1415,Australia,South Australia,0,3
1416,Chile,Leyda Valley,0,9
1417,Chile,Colchagua Valley,0,9
1418,Chile,Maipo Valley,0,9
1419,US,Washington,"559,011",39
1420,France,Bordeaux,0,15
1421,Austria,Wachau,0,4
1422,US,Washington,"559,011",39
1423,France,Southwest France,0,15
1424,US,Washington,"559,011",39
1425,Chile,Maipo Valley,0,9
1426,US,Washington,"559,011",39
1427,France,Bordeaux,0,15
1428,US,Washington,"559,011",39
1429,Chile,Cachapoal Valley,0,9
1430,Israel,Galilee,0,21
1431,France,Beaujolais,0,15
1432,France,Beaujolais,0,15
1433,Chile,Casablanca Valley,0,9
1434,US,Oregon,"238,687",39
1435,France,Bordeaux,0,15
1436,France,Bordeaux,0,15
1437,France,Beaujolais,0,15
1438,France,Southwest France,0,15
1439,US,Oregon,"238,687",39
1440,US,Oregon,"238,687",39
1441,France,Southwest France,0,15
1442,France,Beaujolais,0,15
1443,Spain,Central Spain,0,36
1444,Spain,Levante,0,36
1445,US,Oregon,"238,687",39
1446,France,Alsace,0,15
1447,Argentina,Mendoza Province,0,1
1448,Argentina,Mendoza Province,0,1
1449,Argentina,Mendoza Province,0,1
1450,US,California,"2,935,332",39
1451,US,Oregon,"238,687",39
1452,Italy,Sicily & Sardinia,0,22
1453,France,Alsace,0,15
1454,France,Alsace,0,15
1455,Italy,Sicily & Sardinia,0,22
1456,Spain,Central Spain,0,36
1457,Argentina,Mendoza Province,0,1
1458,France,Alsace,0,15
1459,US,Oregon,"238,687",39
1460,Portugal,Vinho Espumante,0,31
1461,Portugal,Península de Setúbal,0,31
1462,France,Alsace,0,15
1463,US,California,"2,935,332",39
1464,France,Alsace,0,15
1465,France,Alsace,0,15
1466,US,California,"2,935,332",39
1467,Argentina,Mendoza Province,0,1
1468,France,Alsace,0,15
1469,Spain,Northern Spain,0,36
1470,France,Alsace,0,15
1471,France,Alsace,0,15
1472,US,Oregon,"238,687",39
1473,Italy,Northeastern Italy,0,22
1474,US,Oregon,"238,687",39
1475,Chile,Maipo Valley,0,9
1476,France,Burgundy,0,15
1477,Chile,Maipo Valley,0,9
1478,Italy,Northeastern Italy,0,22
1479,Italy,Lombardy,0,22
1480,Italy,Tuscany,0,22
1481,Portugal,Douro,0,31
1482,Italy,Veneto,0,22
1483,Italy,Northeastern Italy,0,22
1484,France,Bordeaux,0,15
1485,France,Champagne,0,15
1486,Austria,Niederösterreich,0,4
1487,Austria,Niederösterreich,0,4
1488,Austria,Niederösterreich,0,4
1489,France,Champagne,0,15
1490,US,Washington,"559,011",39
1491,France,Bordeaux,0,15
1492,US,Washington,"559,011",39
1493,France,Bordeaux,0,15
1494,US,Washington,"559,011",39
1495,Chile,Casablanca Valley,0,9
1496,France,Champagne,0,15
1497,Argentina,Mendoza Province,0,1
1498,Chile,Maipo Valley,0,9
1499,France,Champagne,0,15
1500,US,Washington,"559,011",39
1501,Portugal,Alentejo,0,31
1502,Portugal,Vinho Verde,0,31
1503,Chile,Maipo Valley,0,9
1504,US,Oregon,"238,687",39
1505,France,Provence,0,15
1506,France,Bordeaux,0,15
1507,France,Bordeaux,0,15
1508,Greece,Epanomi,0,18
1509,US,Washington,"559,011",39
1510,US,Washington,"559,011",39
1511,US,California,"2,935,332",39
1512,France,Bordeaux,0,15
1513,France,Bordeaux,0,15
1514,France,Bordeaux,0,15
